1, 810, 0.02
2, 810, 0.02
3, 810, 0.02
4, 810, 0.02
5, 810, 0.02
6, 810, 0.02
7, 810, 0.02
8, 810, 0.02
9, 810, 0.02
10, 810, 0.02
11, 800, 0.00
12, 800, 0.00
13, 800, 0.00
14, 800, 0.00
15, 800, 0.00
16, 800, 0.00
17, 800, 0.00
18, 800, 0.00
19, 800, 0.00
20, 800, 0.00
21, 800, 0.00
22, 800, 0.00
23, 800, 0.00
24, 800, 0.00
25, 800, 0.00
26, 800, 0.00
27, 800, 0.00
28, 800, 0.00
29, 800, 0.00
30, 800, 0.00
31, 800, 0.00
32, 800, 0.00
33, 800, 0.00
34, 800, 0.00
35, 800, 0.00
36, 800, 0.00
37, 800, 0.00
38, 800, 0.00
39, 800, 0.00
40, 800, 0.00
41, 800, 0.00
42, 800, 0.00
43, 800, 0.00
44, 800, 0.00
45, 800, 0.00
46, 800, 0.00
47, 800, 0.00
48, 800, 0.00
49, 800, 0.00
50, 800, 0.00
51, 800, 0.00
52, 800, 0.00
53, 800, 0.00
54, 800, 0.00
55, 800, 0.00
56, 800, 0.00
57, 800, 0.00
58, 800, 0.00
59, 800, 0.00
60, 810, 0.02
61, 810, 0.02
62, 810, 0.02
63, 810, 0.02
64, 810, 0.02
65, 810, 0.02
66, 810, 0.02
67, 810, 0.02
68, 810, 0.02
69, 810, 0.02
70, 810, 0.02
71, 810, 0.02
72, 820, 0.04
73, 820, 0.04
74, 820, 0.04
75, 820, 0.04
76, 820, 0.04
77, 820, 0.04
78, 830, 0.06
79, 830, 0.06
80, 830, 0.06
81, 830, 0.06
82, 830, 0.06
83, 830, 0.06
84, 840, 0.08
85, 840, 0.08
86, 840, 0.08
87, 840, 0.08
88, 850, 0.10
89, 850, 0.10
90, 850, 0.10
91, 850, 0.10
92, 860, 0.12
93, 860, 0.12
94, 860, 0.12
95, 860, 0.12
96, 860, 0.12
97, 860, 0.12
98, 880, 0.16
99, 880, 0.16
100, 890, 0.18
101, 890, 0.18
102, 900, 0.20
103, 900, 0.20
104, 900, 0.20
105, 900, 0.20
106, 910, 0.22
107, 910, 0.22
108, 930, 0.26
109, 930, 0.26
110, 940, 0.28
111, 940, 0.28
112, 950, 0.30
113, 950, 0.30
114, 960, 0.32
115, 960, 0.32
116, 980, 0.36
117, 980, 0.36
118, 1000, 0.40
119, 1000, 0.40
120, 1020, 0.44
121, 1020, 0.44
122, 1030, 0.46
123, 1030, 0.46
124, 1040, 0.48
125, 1040, 0.48
126, 1050, 0.50
127, 1050, 0.50
128, 1070, 0.54
129, 1070, 0.54
130, 1070, 0.54
131, 1070, 0.54
132, 1080, 0.56
133, 1080, 0.56
134, 1090, 0.58
135, 1090, 0.58
136, 1100, 0.60
137, 1100, 0.60
138, 1110, 0.62
139, 1110, 0.62
140, 1110, 0.62
141, 1110, 0.62
142, 1110, 0.62
143, 1110, 0.62
144, 1120, 0.64
145, 1120, 0.64
146, 1130, 0.66
147, 1130, 0.66
148, 1130, 0.66
149, 1130, 0.66
150, 1130, 0.66
151, 1130, 0.66
152, 1140, 0.68
153, 1140, 0.68
154, 1150, 0.70
155, 1150, 0.70
156, 1150, 0.70
157, 1150, 0.70
158, 1150, 0.70
159, 1150, 0.70
160, 1160, 0.72
161, 1160, 0.72
162, 1160, 0.72
163, 1160, 0.72
164, 1160, 0.72
165, 1160, 0.72
166, 1160, 0.72
167, 1170, 0.74
168, 1170, 0.74
169, 1170, 0.74
170, 1170, 0.74
171, 1180, 0.76
172, 1180, 0.76
173, 1180, 0.76
174, 1180, 0.76
175, 1180, 0.76
176, 1180, 0.76
177, 1190, 0.78
178, 1190, 0.78
179, 1200, 0.80
180, 1200, 0.80
181, 1200, 0.80
182, 1200, 0.80
183, 1200, 0.80
184, 1200, 0.80
