3014,770,0.2
3015,770,0.2
3016,770,0.2
3017,770,0.2
3018,770,0.2
3019,770,0.2
3020,770,0.2
3021,770,0.2
3022,770,0.2
3023,770,0.2
3024,770,0.2
3025,770,0.2
3026,770,0.2
3027,770,0.2
3028,770,0.2
3029,770,0.2
3030,770,0.2
3031,770,0.2
3032,770,0.2
3033,770,0.2
3034,770,0.2
3035,770,0.2
3036,770,0.2
3037,770,0.2
3038,770,0.2
3039,770,0.2
3040,770,0.2
3041,770,0.2
3042,770,0.2
3043,780,0.2
3044,780,0.2
3045,780,0.2
3046,780,0.2
3047,780,0.2
3048,780,0.2
3049,790,0.2
3050,790,0.2
3051,790,0.2
3052,790,0.2
3053,800,0.2
3054,800,0.2
3055,800,0.2
3056,800,0.2
3057,820,0.2
3058,820,0.2
3059,830,0.2
3060,830,0.2
3061,850,0.2
3062,850,0.2
3063,860,0.2
3064,860,0.2
3065,870,0.2
3066,870,0.2
3067,890,0.2
3068,890,0.2
3069,910,0.2
3070,910,0.2
3071,940,0.2
3072,940,0.2
3073,960,0.2
3074,960,0.2
3075,980,0.2
3076,980,0.2
3077,1010,0.2
3078,1010,0.2
3079,1020,0.2
3080,1020,0.2
3081,1030,0.2
3082,1030,0.2
3083,1040,0.2
3084,1040,0.2
3085,1060,0.2
3086,1060,0.2
3087,1080,0.2
3088,1080,0.2
3089,1090,0.2
3090,1090,0.2
3091,1100,0.2
3092,1100,0.2
3093,1120,0.2
3094,1120,0.2
3095,1130,0.2
3096,1130,0.2
3097,1140,0.2
3098,1140,0.2
3099,1140,0.2
3100,1140,0.2
3101,1140,0.2
3102,1140,0.2
3103,1150,0.2
3104,1150,0.2
3105,1150,0.2
3106,1150,0.2
3107,1150,0.2
3108,1150,0.2
3109,1160,0.2
3110,1160,0.2
3111,1160,0.2
3112,1160,0.2
3113,1170,0.2
3114,1170,0.2
3115,1180,0.2
3116,1180,0.2
3117,1190,0.2
3118,1190,0.2
3119,1190,0.2
3120,1190,0.2
3121,1190,0.2
3122,1190,0.2
3123,1190,0.2
3124,1190,0.2
3125,1190,0.2
3126,1190,0.2
3127,1190,0.2
3128,1190,0.2
3129,1190,0.2
3130,1190,0.2
3131,1190,0.2
3132,1200,0.2
3133,1200,0.2
3134,1210,0.2
3135,1210,0.2
3136,1210,0.2
3137,1210,0.2
3138,1220,0.2
3139,1220,0.2
3140,1220,0.2
3141,1220,0.2
3142,1230,0.2
3143,1230,0.2
3144,1230,0.2
3145,1230,0.2
3146,1240,0.2
3147,1240,0.2
3148,1240,0.2
3149,1240,0.2
3150,1240,0.2
3151,1240,0.2
3152,1250,0.2
3153,1250,0.2
3154,1250,0.2
3155,1250,0.2
3156,1250,0.2
3157,1250,0.2
3158,1260,0.2
3159,1260,0.2
3160,1260,0.2
3161,1260,0.2
3162,1260,0.2
3163,1260,0.2
3164,1260,0.2
3165,1260,0.2
3166,1260,0.2
3167,1260,0.2
3168,1260,0.2
3169,1260,0.2
3170,1260,0.2
3171,1260,0.2
3172,1260,0.2
3173,1260,0.2
3174,1260,0.2
3175,1260,0.2
3176,1260,0.2
3177,1260,0.2
3178,1260,0.2
3179,1260,0.2
3180,1260,0.2
3181,1260,0.2
3182,1260,0.2
3183,1260,0.2
3184,1260,0.2
3185,1260,0.2
3186,1260,0.2
3187,1260,0.2
3188,1260,0.2
3189,1260,0.2
3190,1260,0.2
3191,1260,0.2
3192,1260,0.2
3193,1260,0.2
3194,1260,0.2
3195,1260,0.2
3196,1260,0.2
3197,1260,0.2
3198,1260,0.2
3199,1260,0.2
3200,1260,0.2
3201,1260,0.2
3202,1260,0.2
3203,1260,0.2
3204,1260,0.2
3205,1260,0.2
3206,1260,0.2
3207,1260,0.2
3208,1260,0.2
3209,1260,0.2
3210,1260,0.2
3211,1260,0.2
3212,1260,0.2
3213,1260,0.2
3214,1260,0.2
3215,1260,0.2
3216,1260,0.2
3217,1260,0.2
3218,1260,0.2
3219,1260,0.2
3220,1260,0.2
3221,1260,0.2
3222,1260,0.2
3223,1260,0.2
3224,1260,0.2
3225,1260,0.2
3226,1260,0.2
3227,1260,0.2
3228,1260,0.2
3229,1260,0.2
3230,1260,0.2
3231,1260,0.2
3232,1260,0.2
3233,1260,0.2
3234,1250,0.2
3235,1250,0.2
3236,1260,0.2
3237,1260,0.2
3238,1250,0.2
3239,1250,0.2
3240,1260,0.2
3241,1260,0.2
3242,1250,0.2
3243,1250,0.2
3244,1250,0.2
3245,1250,0.2
3246,1250,0.2
3247,1250,0.2
3248,1250,0.2
3249,1250,0.2
3250,1250,0.2
3251,1250,0.2
3252,1250,0.2
3253,1250,0.2
3254,1250,0.2
3255,1250,0.2
3256,1250,0.2
3257,1250,0.2
3258,1250,0.2
3259,1250,0.2
3260,1250,0.2
3261,1250,0.2
3262,1250,0.2
3263,1250,0.2
3264,1250,0.2
3265,1250,0.2
3266,1250,0.2
3267,1250,0.2
3268,1250,0.2
3269,1240,0.2
3270,1240,0.2
