1, 500, 0.00
2, 500, 0.00
3, 500, 0.00
4, 500, 0.00
5, 500, 0.00
6, 500, 0.00
7, 510, 0.00
8, 510, 0.00
9, 2070, 1.00
10, 2070, 1.00
11, 5410, 1.00
12, 5410, 1.00
13, 9880, 1.00
14, 9880, 1.00
15, 15580, 1.00
16, 15580, 1.00
17, 22410, 1.00
18, 22410, 1.00
19, 30670, 1.00
20, 30670, 1.00
21, 40660, 0.00
22, 40660, 0.00
23, 51220, 0.00
24, 51220, 0.00
25, 68340, 1.00
26, 68340, 1.00
27, 80570, 1.00
28, 80570, 1.00
29, 89560, 1.00
30, 89560, 1.00
31, 89560, 1.00
32, 89560, 1.00
33, 89560, 1.00
34, 89560, 1.00
35, 89560, 1.00
36, 89560, 1.00
37, 89560, 1.00
38, 89560, 1.00
39, 89560, 1.00
40, 89560, 1.00
41, 89560, 1.00
42, 89560, 1.00
43, 89560, 1.00
44, 89560, 1.00
45, 89560, 1.00
46, 89560, 1.00
47, 89560, 1.00
48, 89560, 1.00
49, 89560, 1.00
50, 89560, 1.00
51, 89560, 1.00
52, 89560, 1.00
53, 89560, 1.00
54, 89290, 1.00
55, 89290, 1.00
56, 85370, 1.00
57, 85370, 1.00
58, 81410, 1.00
59, 81410, 1.00
60, 77290, 1.00
61, 77290, 1.00
62, 73020, 1.00
63, 73020, 1.00
64, 68980, 1.00
65, 68980, 1.00
66, 64520, 0.00
67, 64520, 0.00
68, 60120, 0.00
69, 60120, 0.00
70, 55810, 0.00
71, 55810, 0.00
72, 51240, 0.00
73, 51240, 0.00
74, 47580, 0.00
75, 47580, 0.00
76, 45920, 0.00
77, 45920, 0.00
78, 44410, 0.00
79, 44410, 0.00
80, 42960, 0.00
81, 42960, 0.00
82, 41540, 0.00
83, 41540, 0.00
84, 39990, 0.00
85, 39990, 0.00
86, 38810, 0.00
87, 38810, 0.00
88, 37550, 0.00
89, 37550, 0.00
90, 36330, 0.00
91, 36330, 0.00
92, 35150, 0.00
93, 35150, 0.00
94, 33930, 0.00
95, 33930, 0.00
96, 32720, 1.00
97, 32720, 1.00
98, 31960, 1.00
99, 31960, 1.00
100, 31330, 1.00
101, 31330, 1.00
102, 30730, 1.00
103, 30730, 1.00
104, 30090, 1.00
105, 30090, 1.00
106, 29500, 1.00
107, 29500, 1.00
108, 28930, 1.00
109, 28930, 1.00
110, 28400, 1.00
111, 28400, 1.00
112, 27860, 1.00
113, 27860, 1.00
114, 27310, 1.00
115, 27310, 1.00
116, 26760, 1.00
117, 26760, 1.00
118, 26180, 1.00
119, 26180, 1.00
120, 25690, 1.00
121, 25690, 1.00
122, 25200, 1.00
123, 25200, 1.00
124, 24800, 1.00
125, 24800, 1.00
126, 24340, 1.00
127, 24340, 1.00
128, 23900, 1.00
129, 23900, 1.00
130, 23480, 1.00
131, 23480, 1.00
132, 23190, 1.00
133, 23190, 1.00
134, 22900, 1.00
135, 22900, 1.00
136, 22610, 1.00
137, 22610, 1.00
138, 22280, 1.00
139, 22280, 1.00
140, 22280, 1.00
141, 21910, 1.00
142, 21910, 1.00
143, 21630, 1.00
144, 21630, 1.00
145, 21360, 1.00
146, 21360, 1.00
147, 21070, 1.00
148, 21070, 1.00
149, 20860, 1.00
150, 20860, 1.00
151, 20690, 1.00
152, 20690, 1.00
153, 20480, 1.00
154, 20480, 1.00
155, 20250, 1.00
156, 20250, 1.00
157, 20060, 1.00
158, 20060, 1.00
159, 19840, 1.00
160, 19840, 1.00
161, 19660, 1.00
162, 19660, 1.00
163, 19510, 1.00
164, 19510, 1.00
165, 19320, 1.00
166, 19320, 1.00
167, 19170, 1.00
168, 19170, 1.00
169, 19030, 1.00
170, 19030, 1.00
171, 18900, 1.00
172, 18900, 1.00
173, 18670, 1.00
174, 18670, 1.00
175, 18500, 1.00
176, 18500, 1.00
177, 18320, 1.00
178, 18320, 1.00
179, 18140, 1.00
180, 18140, 1.00
181, 17890, 1.00
182, 17890, 1.00
183, 17640, 1.00
184, 17640, 1.00
185, 17450, 1.00
186, 17450, 1.00
187, 17250, 1.00
188, 17250, 1.00
189, 17090, 1.00
190, 17090, 1.00
191, 16910, 1.00
192, 16910, 1.00
193, 16690, 1.00
194, 16690, 1.00
195, 16440, 1.00
196, 16440, 1.00
197, 16210, 1.00
198, 16210, 1.00
199, 15970, 1.00
200, 15970, 1.00
201, 15740, 1.00
202, 15740, 1.00
203, 15510, 1.00
204, 15510, 1.00
205, 15290, 1.00
206, 15290, 1.00
207, 15040, 1.00
208, 15040, 1.00
209, 14870, 1.00
210, 14870, 1.00
211, 14700, 1.00
212, 14700, 1.00
213, 14540, 1.00
214, 14540, 1.00
215, 14400, 1.00
216, 14400, 1.00
217, 14270, 1.00
218, 14270, 1.00
219, 14150, 1.00
220, 14150, 1.00
221, 14050, 1.00
222, 14050, 1.00
223, 13950, 1.00
224, 13950, 1.00
225, 13850, 1.00
226, 13850, 1.00
227, 13780, 1.00
228, 13780, 1.00
229, 13680, 1.00
230, 13680, 1.00
231, 13620, 1.00
232, 13620, 1.00
233, 13570, 1.00
234, 13570, 1.00
235, 13490, 1.00
236, 13490, 1.00
237, 13390, 1.00
238, 13390, 1.00
239, 13330, 1.00
240, 13330, 1.00
241, 13180, 1.00
242, 13180, 1.00
243, 13040, 1.00
244, 13040, 1.00
245, 13040, 1.00
246, 12900, 1.00
247, 12900, 1.00
248, 12750, 1.00
249, 12750, 1.00
250, 12600, 1.00
251, 12600, 1.00
252, 12450, 1.00
253, 12450, 1.00
254, 12350, 1.00
255, 12350, 1.00
256, 12230, 1.00
257, 12230, 1.00
258, 12150, 1.00
259, 12150, 1.00
260, 12100, 1.00
261, 12100, 1.00
262, 11990, 1.00
263, 11990, 1.00
264, 11880, 1.00
265, 11880, 1.00
266, 11740, 1.00
267, 11740, 1.00
268, 11610, 1.00
269, 11610, 1.00
270, 11460, 1.00
271, 11460, 1.00
272, 11300, 1.00
273, 11300, 1.00
274, 11200, 1.00
275, 11200, 1.00
276, 11060, 1.00
277, 11060, 1.00
278, 10910, 1.00
279, 10910, 1.00
280, 10790, 1.00
281, 10790, 1.00
282, 10670, 1.00
283, 10670, 1.00
284, 10570, 1.00
285, 10570, 1.00
286, 10470, 1.00
287, 10470, 1.00
288, 10390, 1.00
289, 10390, 1.00
290, 10340, 1.00
291, 10340, 1.00
292, 10300, 1.00
293, 10300, 1.00
294, 10250, 1.00
295, 10250, 1.00
296, 10210, 1.00
297, 10210, 1.00
298, 10150, 1.00
299, 10150, 1.00
300, 10070, 1.00
301, 10070, 1.00
302, 10020, 1.00
303, 10020, 1.00
304, 9940, 1.00
305, 9940, 1.00
306, 9850, 1.00
307, 9850, 1.00
308, 9790, 1.00
309, 9790, 1.00
310, 9680, 1.00
311, 9680, 1.00
312, 9590, 1.00
313, 9590, 1.00
314, 9510, 1.00
315, 9510, 1.00
316, 9450, 1.00
317, 9450, 1.00
318, 9390, 1.00
319, 9390, 1.00
320, 9330, 1.00
321, 9330, 1.00
322, 9220, 1.00
323, 9220, 1.00
324, 9120, 1.00
325, 9120, 1.00
326, 9040, 1.00
